Recording Name, Date Started, User
Src2_PbI2_Master_v201111,2024-5-8 9-46-37,Admin

Time Stamp,PC Wide Range Gauge,Power Supply 1 Output,Power Supply 2 Output,Power Supply 3 Output,Power Supply 4 Output,Source 1 Accumulate Thickness,Source 1 Freq,Source 1 Rate,Source 1 Temperature,Source 1 Temperature Setpoint,Source 2 Accumulate Thickness,Source 2 Freq,Source 2 Rate,Source 2 Temperature,Source 2 Temperature Setpoint,Source 3 Accumulate Thickness,Source 3 Freq,Source 3 Rate,Source 3 Temperature,Source 3 Temperature Setpoint,Source 4 Accumulate Thickness,Source 4 Freq,Source 4 Rate,Source 4 Temperature,Source 4 Temperature Setpoint,Source 1 Thickness,Source 2 Thickness,Source 3 Thickness,Source 4 Thickness
May-08-2024 09:47:10.892 AM,6.5013071825E-7,0,50,0,0,0,5932070.5932070594,0.0128322573,26.9854602814,140,0,5985724.3325402411,-0.0011057271,26.6100540161,250,0,5975026.1991675403,-0.0088927745,26.0015182495,350,0,5913199.6898732968,0.000694267,26.6481132507,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:11.903 AM,6.4785047939E-7,0,50,0,0,0,5932070.3954713596,0.0197067985,26.93217659,140,0,5985724.3634149935,-0.0011704352,26.6930599213,250,0,5975026.1991675403,-0.0069256998,25.9727230072,350,0,5913198.8869798332,-0.0012839587,26.5963516235,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:12.913 AM,6.5058772821E-7,0,50,0,0,0,5932071.2523261532,-0.0267421114,26.9483070374,140,0,5985724.3966690255,-0.0012446647,26.6883792877,250,0,5975026.2323621316,-0.0075409081,25.9881439209,350,0,5913199.0512353871,-0.0024567311,26.5836639404,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:13.925 AM,6.4921766119E-7,0,50,0,0,0,5932071.2193701956,-0.0192079396,26.9140262604,140,0,5985724.3966690255,-0.0009693459,26.7454147339,250,0,5975026.1991675403,-0.0037256974,25.9777984619,350,0,5913199.6898732968,-0.0020691047,26.5807571411,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:14.926 AM,6.4648617672E-7,0,50,0,0,0,5932070.8074207492,0.0052763135,26.902223587,140,0,5985724.3657942666,-0.0004456333,26.7920761108,250,0,5975026.2323621316,-0.0050487438,25.9876003265,350,0,5913199.6570221838,-0.0006261758,26.5802745819,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:15.926 AM,6.4739539223E-7,0,50,0,0,0,5932070.6591189615,0.011393967,26.9006958008,140,0,5985724.399048293,-0.0006801884,26.8616199493,250,0,5975026.2323621316,-0.0039319656,25.9893112183,350,0,5913199.6570221838,0.0005720951,26.5991783142,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:16.925 AM,6.4739539223E-7,0,50,0,0,0,5932070.5272951582,0.0153489814,26.9250125885,140,0,5985724.3966690255,-0.0005058965,26.9395217896,250,0,5975026.2655567229,-0.0052093856,26.0037994385,350,0,5913199.6898732968,0.0006579643,26.6559066772,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:17.925 AM,6.4467157467E-7,0,50,0,0,0,5932070.3295594631,0.0216668252,26.9582920074,140,0,5985723.8313505314,0.005269199,27.0543212891,250,0,5975026.2323621316,-0.0019099059,26.0364456177,350,0,5913198.8212776138,-0.0001561751,26.5927963257,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:18.936 AM,6.4739539223E-7,0,50,0,0,0,5932071.2636476122,-0.0290094407,26.9496307373,140,0,5985724.4323023204,-0.0019164989,27.2058467865,250,0,5975026.2613944327,-0.0033653692,25.9943256378,350,0,5913198.9855331648,-0.0008790875,26.6005306244,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:19.936 AM,6.4421872055E-7,0,50,0,0,0,5932071.2852821117,-0.0236552887,26.9457588196,140,0,5985724.399048293,-0.001159442,27.2886772156,250,0,5975026.2613944327,-0.0026209522,25.9819450378,350,0,5913199.6570221838,-0.0006569641,26.6117095947,160,0.0807466369,0,0.2305358269,0
